Time,Sine Wave 1,Sine Wave 2,Sine Wave 3,Sine Wave 4
0.0,0.5743247102237165,0.6806045089057798,2.8956380927339413,-3.073555004914267
0.006289474781961547,0.5415342637577997,0.8269625647051944,2.9680884821720634,-2.632265833152441
0.012578949563923095,0.5078982310309024,0.9681575476627234,2.9988712105440447,-2.1253419258074326
0.018868424345884642,0.4734691334974298,1.103307918500775,2.9875541329525284,-1.5654232739470073
0.02515789912784619,0.43830073095395566,1.2315698769809154,2.934296124766682,-0.9664712762264605
0.03144737390980774,0.4024479375952076,1.352142630101458,2.8398448512422942,-0.343420615724658
0.037736848691769284,0.3659667362675273,1.4642733917827788,2.7055262713849615,0.28819313176605166
0.04402632347373083,0.3289140910537041,1.5672620828252648,2.533226023407331,0.9126208725235397
0.05031579825569238,0.29134785832556415,1.66046570179643,2.325362953101011,1.5142926936845889
0.056605273037653926,0.25332669640336775,1.7433023395574254,2.0848551567471127,2.078206094212756
0.06289474781961547,0.21490997396292025,1.8152548123650292,1.8150790152730791,2.5903000676287675
0.06918422260157703,0.17615767733356247,1.875873890865779,1.519821794757461,3.0378057088638113
0.07547369738353857,0.13713031683162846,1.9247811048226298,1.2032284787024525,3.4095646029644278
0.08176317216550011,0.09788883227580614,1.961671106062717,0.8697435784724031,3.6963070567226337
0.08805264694746166,0.058494497831768785,1.9863135748936371,0.5240487387947821,3.8908832356134733
0.09434212172942322,0.019008826334813267,1.9985546580854918,0.17099701425299874,3.9884414427104313
0.10063159651138476,-0.02050652676026778,1.9983179294409215,-0.18445526056761283,3.9865490942501065
0.1069210712933463,-0.059989859651923966,1.9856048669557695,-0.5373180508343228,3.885253375356886
0.11321054607530785,-0.0993795205369894,1.9604948435913518,-0.882637674325014,3.687080063496571
0.1195000208572694,-0.1386140038777861,1.9231446317158754,-1.2155663439480018,3.396970548995199
0.12578949563923095,-0.1776320464407684,1.8737874243090575,-1.5314302236472797,3.0221586229975674
0.1320789704211925,-0.2163727229568922,1.8127313790408786,-1.825795042288092,2.571990105118917
0.13836844520315406,-0.2547755412541876,1.7403576943145413,-2.0945283443971885,2.0576898083196826
0.1446579199851156,-0.2927805367141571,1.6571182292854785,-2.333857503849528,1.4920816516605118
0.15094739476707714,-0.3303283659043272,1.5635326827159055,-2.5404226860716568,0.8892688998416277
0.15723686954903868,-0.36736039924091635,1.4601853482782159,-2.7113240152504217,0.2642825026527841
0.16352634433100022,-0.4038188125367797,1.3477214665655382,-2.8441622843868037,-0.36729369711683507
0.16981581911296179,-0.43964667729184237,1.2268431965849678,-2.9370726366855817,-0.9897115419863224
0.17610529389492333,-0.47478804958486376,1.0983052318856008,-2.9887507454420446,-1.5874512352254007
0.18239476867688487,-0.5091880574278891,0.9629100886912477,-2.9984711248989107,-2.145608322193197
0.18868424345884643,-0.542792986446849,0.8215030954564397,-2.966097315014945,-2.6502653283109487
0.19497371824080797,-0.5755503637546497,0.6749671151275585,-2.8920837971662356,-3.0888387869927403
0.20126319302276952,-0.607409039885696,0.5242170330605448,-2.7774696138862027,-3.4503930044983817
0.20755266780473106,-0.6383192686639124,0.3701940450094684,-2.623863782214287,-3.7259127380790424
0.2138421425866926,-0.668232784879647,0.21385978084796217,-2.433422705428296,-3.9085279882713158
0.22013161736865416,-0.6971028796540244,0.05619030071226382,-2.2088199002674997,-3.993685300211729
0.2264210921506157,-0.7248844733732063,-0.101829998950206,-1.9532084646317756,-3.979261302627606
0.23271056693257725,-0.7515341860785554,-0.2592145313790301,-1.670176812656671,-3.865615653443909
0.2390000417145388,-0.7770104052029139,-0.41498067917438863,-1.363698298578733,-3.6555820718239405
0.24528951649650035,-0.8012733505471002,-0.5681559291879081,-1.03807543660051,-3.3543976802572684
0.2515789912784619,-0.8242851363952817,-0.7177839443287555,-0.6978794998257385,-2.969572418527732
0.25786846606042346,-0.8460098306721293,-0.8629305343755426,-0.34788634620979664,-2.5107017856847085
0.264157940842385,-0.8664135110494902,-1.002689488516423,0.006990627565305731,-1.9892275792373786
0.27044741562434654,-0.8854643179148606,-1.13618823320172,0.36176946305994423,-1.418152597467941
0.2767368904063081,-0.9031325041190262,-1.262593279985214,0.7114695795536072,-0.8117164186723924
0.2830263651882696,-0.9193904814251792,-1.3811154293408936,1.0511816941808674,-0.18504034167307323
0.2893158399702312,-0.9342128635869396,-1.491014697965241,1.3761367411481642,0.44624965909672204
0.2956053147521927,-0.9475765059880791,-1.5916049388023066,1.681772822506746,1.0664125624397545
0.3018947895341543,-0.959460541781992,-1.6822581249463768,1.9637992505886286,1.659984797896167
0.30818426431611584,-0.9698464144745411,-1.7624082706764954,2.2182567830439988,2.2121658250978
0.31447373909807735,-0.978717906899342,-1.8315549651417178,2.4415732048657746,2.7091871806705328
0.3207632138800389,-0.9860611665402943,-1.8892664966352253,2.6306134771119893,3.138655790616653
0.32705268866200043,-0.9918647271617778,-1.9351825479508324,2.782723748309127,3.489862987786934
0.333342163443962,-0.9961195267127759,-1.9690164459939397,2.8957686106811336,3.7540515291891974
0.33963163822592357,-0.9988189214769355,-1.9905569516013952,2.9681610781799592,3.9246339551372724
0.3459211130078851,-0.9999586964464944,-1.9996695783958889,2.9988848654699085,3.997356845523983
0.35221058778984665,-0.9995370719038617,-1.996297432440582,2.9875086551009837,3.9704068775377235
0.3585000625718082,-0.9975547062005854,-1.9804615674517445,2.9341921525808683,3.8444560403068513
0.36478953735376973,-0.9940146947293576,-1.952260853351591,2.8396838443409966,3.6226448790581802
0.3710790121357313,-0.9889225650906733,-1.9118713589820675,2.7053104900718057,3.310504186591895
0.37736848691769287,-0.9822862684616773,-1.8595452528334646,2.5329584969392025,2.915817094670971
0.3836579616996544,-0.9741161671806913,-1.7956092286512007,2.3250474371618792,2.448425004034748
