Time,Sine Wave 1,Sine Wave 2,Sine Wave 3,Sine Wave 4
0.0,0.9987699007478235,-1.9901652585592684,-2.966841771045552,3.921515512752561
0.006289474781961547,0.9960311370298447,-1.9683121037318616,-2.8934070170394177,3.7485050753946867
0.012578949563923095,0.9917371065423357,-1.9341699539718566,-2.779353021512509,3.4820268216949914
0.018868424345884642,0.9858945142593448,-1.887951972986679,-2.62628093727998,3.1287253046085732
0.02515789912784619,0.9785124831784248,-1.8299467189440264,-2.436339674579114,2.6974099883480203
0.03144737390980774,0.9696025400754006,-1.7605163428826733,-2.2121957334836875,2.19883558711397
0.037736848691769284,0.9591785975057256,-1.6800943276522058,-1.956995770107117,1.6454338996182152
0.04402632347373083,0.9472569320805245,-1.5891827814984323,-1.674322422110623,1.051003826022167
0.05031579825569238,0.9338561590512536,-1.488349303191839,-1.3681440136622576,0.43036729662327194
0.056605273037653926,0.9189972032426516,-1.378223438271264,-1.0427588459163315,-0.20100030839949212
0.06289474781961547,0.9027032663793858,-1.2594927485280467,-0.7027348550941043,-0.8273560328105262
0.06918422260157703,0.8849997908573857,-1.1328985192704628,-0.3528454852788553,-1.4330818900695788
0.07547369738353857,0.8659144200164651,-0.9992311311698079,0.001997323821507063,-2.0030742930022307
0.08176317216550011,0.8454769549762355,-0.8593251255835528,0.3568120933898494,-2.5231206570816394
0.08805264694746166,0.8237193081027371,-0.7140539941650041,0.7066177382434241,-2.980253786834004
0.09434212172942322,0.8006754531784204,-0.5643247252898722,1.0465034940514952,-3.363075208853017
0.10063159651138476,0.7763813723533151,-0.411072141348864,1.3716978573499965,-3.6620393892137164
0.1069210712933463,0.7508749999601944,-0.2552530622608911,1.6776355705356374,-3.8696917484128805
0.11321054607530785,0.7241961632814767,-0.09784033164644872,1.9600217114667977,-3.980854539006628
0.1195000208572694,0.6963865203603656,0.06018325704153144,2.2148919879464137,-3.9927559511437463
0.12578949563923095,0.6674894949533055,0.21783109650792817,2.438668390639515,-3.905099226788309
0.1320789704211925,0.6375502087253567,0.3741189254170194,2.6282094231392445,-3.7200700592896316
0.13836844520315406,0.606615410794336,0.5280709735472795,2.7808542040238415,-3.4422820937936605
0.1446579199851156,0.5747334047337529,0.6787260539325891,2.8944598217758113,-3.0786618874261786
0.15094739476707714,0.541953973148514,0.8251435639541557,2.9674314181541854,-2.638276197730052
0.15723686954903868,0.5083282999411862,0.9664093579156166,2.99874457769305,-2.1321059058662573
0.16352634433100022,0.47390889039016426,1.101641454436656,2.9879597090101364,-1.572772211733385
0.16981581911296179,0.43874948916457984,1.2299955430312781,2.935228216032792,-0.9742219282463621
0.17610529389492333,0.40290499640392324,1.3506702554910157,2.8412903725062524,-0.35137972186364713
0.18239476867688487,0.36643138199346237,1.4629121691614426,2.7074649296230358,0.2802240293612957
0.18868424345884643,0.329385598169277,1.5660205108746725,2.5356306026672613,0.9048404809603334
0.19497371824080797,0.2918254905893869,1.6593515321690566,2.3281996965746163,1.5068950146235849
0.20126319302276952,0.25380970800985053,1.7423225284798158,2.0880842406668885,2.0713755864966164
0.20755266780473106,0.21539761070683003,1.8144154772071541,1.8186551079802367,2.5842070478577455
0.2138421425866926,0.17664917778766864,1.8751802719477613,1.523694693092689,3.032602104604174
0.22013161736865416,0.13762491353566636,1.9242375326972003,1.207343812785613,3.40538016448123
0.2264210921506157,0.09838575293482307,1.9612809744777926,0.8740435749766924,3.693246121697116
0.23271056693257725,0.05899296652204883,1.9860793196037132,0.5284730320006874,3.8890221275151022
0.2390000417145388,0.019508064715429478,1.9984777416442343,0.175483493495317,3.9878265676948796
0.24528951649650035,-0.020007298232071927,1.9983988320698116,-0.17996957895576127,3.9871957840359746
0.2515789912784619,-0.05949142050352612,1.985843083545891,-0.5328961393223157,3.8871455049340997
0.25786846606042346,-0.0988826490631826,1.9608888868569891,-0.8783416101424713,3.690170453198487
0.264157940842385,-0.13811947592549065,1.9236920414802703,-1.211456437610349,3.4011821409090635
0.27044741562434654,-0.17714063419758364,1.8744847828643127,-1.5275641722836673,3.027386402379725
0.2767368904063081,-0.2158851937453428,1.8135743324861449,-1.8222271196570796,2.5781037189051146
0.2830263651882696,-0.2542926563335946,1.7413409797392156,-2.091308638962073,2.064536815438269
0.2893158399702312,-0.2923030500919414,1.65823570762779,-2.3310312156087347,1.4994913241036814
0.2956053147521927,-0.32985702315866616,1.5647773770916105,-2.5380294920163937,0.8970564797154071
0.3018947895341543,-0.3668959363565336,1.4615494875402522,-2.7093975123570786,0.27225380905832625
0.30818426431611584,-0.4033619547557597,1.3491965338224525,-2.842729517964234,-0.35933742624298093
0.31447373909807735,-0.43919813798116125,1.2284199823755206,-2.9361537206980284,-0.9819686938010441
0.3207632138800389,-0.47434852912251524,1.0999738916772224,-2.988358580138328,-1.580114875256926
0.32705268866200043,-0.5087582421092474,0.964660204343637,-2.9986112157115854,-2.138861380311403
0.333342163443962,-0.5423735474130696,0.8233237402662477,-2.96676769527202,-2.6442760374279874
0.33963163822592357,-0.5751419559446865,0.6768469220484844,-2.8932750557003706,-3.0837564882269994
0.3459211130078851,-0.6070123010136399,0.5261442656725085,-2.779165027153919,-3.4463444233998843
0.35221058778984665,-0.6379348182232364,0.37215667079394227,-2.6260395490702106,-3.722998824767136
0.3585000625718082,-0.6678612231758747,0.21584554631209452,-2.436048281258818,-3.9068214002744655
0.36478953735376973,-0.6967447868673837,0.058186807892500074,-2.2118584257927996,-3.9932285907745637
0.3710790121357313,-0.7245404086526906,-0.09983521508242829,-1.9566172833568123,-3.9800658596588883
0.37736848691769287,-0.7512046866688465,-0.2572339250929562,-1.673908069706381,-3.8676614155625373
0.3836579616996544,-0.7766959856054766,-0.4130266162226544,-1.3676996125113892,-3.658818028583331
0.38994743648161595,-0.8009745017168223,-0.5662406096020498,-1.04229063476698,-3.3587431440750017
0.39623691126357746,-0.8240023249738493,-0.7159193262492329,-0.7022494069522953,-2.9749190366056744
0.40252638604553903,-0.8457434982594028,-0.8611282593922063,-0.3523496151330203,-2.5169162417522815
0.4088158608275006,-0.8661640735139428,-1.0009608089850703,0.0024966546731240804,-1.9961549177519133
0.4151053356094621,-0.885232164744226,-1.1345439419909906,0.35730787506572137,-1.4256200873830671
0.4213948103914237,-0.9029179978121259,-1.2610436430922352,0.7071030106872654,-0.8195378604333332
0.4276842851733852,-0.9191939569258897,-1.3796701217963,1.04697144474141,-0.19302071004517188
0.43397375995534676,-0.9340346277611934,-1.4896827434279625,1.3721419169364621,0.4383093521341422
0.44026323473730833,-0.9474168371447006,-1.5903946532210747,1.6780495050655613,1.0587103059883576
0.44655270951926984,-0.9593196892381358,-1.6811770646398159,1.9603997098992278,1.6527126453418894
0.4528421843012314,-0.969724598166383,-1.7614631851558105,2.215228743731146,2.205505105318524
0.459131659083193,-0.9786153170386642,-1.8307517549707426,2.43895917621335,2.703303976656903
0.4654211338651545,-0.9859779633174695,-1.8886101765906596,2.628450156294112,3.133696798243617
0.47171060864711606,-0.9918010404956451,-1.934677215712976,2.7810415052151107,3.485951857997836
0.4780000834290776,-0.9960754560477715,-1.9686652565631044,2.8945910615661754,3.7512857847973446
0.48428955821103914,-0.9987945356278168,-1.9903620975999456,2.9675047541271837,3.9230825591249094
0.4905790329930007,-0.9999540334908867,-1.9996322763787735,2.998758980317894,3.997058481471512
0.4968685077749622,-0.9995521391228027,-1.9964179152998833,2.9879149760948436,3.9713689850606606
0.5031579825569238,-0.9975894800671549,-1.9807390829626257,2.935124975562671,3.84665462955124
0.5094474573388853,-0.9940691209454151,-1.9526936688687602,2.841130073827891,3.626025128880282
0.5157369321208469,-0.9889965586716406,-1.9124567722573909,2.7072498230975848,3.3149818115063185
0.5220264069028084,-0.9823797138692417,-1.8602796088872544,2.535363708078606,2.921280446483418
0.52831588168477,-0.9742289185032114,-1.7964879425917488,2.327884760736014,2.4547378557550523
0.5346053564667316,-0.9645568997471357,-1.7214800513992257,2.0877256848211143,1.9269871347309426
0.5408948312486931,-0.9533787601101698,-1.6357242409168202,1.8182579657317774,1.3511875846457952
0.5471843060306546,-0.9407119538550135,-1.5397559205028657,1.5232645397431925,0.7416965894472616
0.5534737808126162,-0.9265762597437068,-1.4341742604825463,1.2068866870647297,0.11371161886132422
0.5597632555945777,-0.9109937501538085,-1.319638451277201,0.8735658942671158,-0.517108715821442
0.5660527303765392,-0.893988756613168,-1.1968635878030354,0.527981502247326,-1.1350351043825122
